日期,WTI,布伦特,迪拜,阿曼,塔皮斯,米纳斯,杜里,辛塔,大庆,胜利,欧佩克,ESPO
70.24,60.52,67.93,70.24,70.24,67.93,67.93,70.24,70.24,70.24,70.24,67.93,71.63
70.79,60.39,67.93,70.79,70.79,67.93,67.93,70.79,70.79,70.79,70.79,67.93,71.29
70.17,61.22,67.93,70.17,70.17,67.93,67.93,70.17,70.17,70.17,70.17,67.93,71.76
69.92,60.93,67.77,69.92,69.92,67.77,67.77,69.92,69.92,69.92,69.92,67.77,70.63
69.61,60.94,67.48,69.61,69.61,67.48,67.48,69.61,69.61,69.61,69.61,67.48,69.94
69.27,60.21,67.22,69.27,69.27,67.22,67.22,69.27,69.27,69.27,69.27,67.22,69.51
68.77,60.07,66.76,68.77,68.77,66.76,66.76,68.77,68.77,68.77,68.77,66.76,68.68
67.82,59.18,65.81,67.82,67.82,65.81,65.81,67.82,67.82,67.82,67.82,65.81,67.72
67.79,58.76,65.38,67.79,67.79,65.38,65.38,67.79,67.79,67.79,67.79,65.38,66.71
67.88,59.24,65.66,67.88,67.88,65.66,65.66,67.88,67.88,67.88,67.88,65.66,67.61
67.72,59.02,65.57,67.72,67.72,65.57,65.57,67.72,67.72,67.72,67.72,65.57,67.33
68.09,59.20,65.24,68.09,68.09,65.24,65.24,68.09,68.09,68.09,68.09,65.24,67.04
67.49,58.43,64.81,67.49,67.49,64.81,64.81,67.49,67.49,67.49,67.49,64.81,66.77
65.64,58.43,63.39,65.64,65.64,63.39,63.39,65.64,65.64,65.64,65.64,63.39,65.94
65.58,56.10,62.57,65.58,65.58,62.57,62.57,65.58,65.58,65.58,65.58,62.57,64.31
65.65,55.96,62.50,65.65,65.65,62.50,62.50,65.65,65.65,65.65,65.65,62.50,64.69
67.37,-,63.83,67.37,67.37,63.83,63.83,67.37,67.37,67.37,67.37,63.83,65.11
67.04,-,63.94,67.04,67.04,63.94,63.94,67.04,67.04,67.04,67.04,63.94,66.84
67.43,58.11,64.40,67.43,67.43,64.40,64.40,67.43,67.43,67.43,67.43,64.40,66.63
66.71,58.41,63.92,66.71,66.71,63.92,63.92,66.71,66.71,66.71,66.71,63.92,67.11
66.69,57.94,64.21,66.69,66.69,64.21,64.21,66.69,66.69,66.69,66.69,64.21,66.70
66.79,57.69,64.56,66.79,66.79,64.56,64.56,66.79,66.79,66.79,66.79,64.56,66.90
65.40,58.63,63.68,65.40,65.40,63.68,63.68,65.40,65.40,65.40,65.40,63.68,67.42
63.85,57.11,62.22,63.85,63.85,62.22,62.22,63.85,63.85,63.85,63.85,62.22,66.95
65.49,55.21,62.51,65.49,65.49,62.51,62.51,65.49,65.49,65.49,65.49,62.51,65.81
66.44,57.05,63.44,66.44,66.44,63.44,63.44,66.44,66.44,66.44,66.44,63.44,66.31
65.64,57.72,63.12,65.64,65.64,63.12,63.12,65.64,65.64,65.64,65.64,63.12,67.55
65.90,56.77,63.00,65.90,65.90,63.00,63.00,65.90,65.90,65.90,65.90,63.00,66.81
64.96,57.12,62.48,64.96,64.96,62.48,62.48,64.96,64.96,64.96,64.96,62.48,66.60
65.64,56.80,62.82,65.64,65.64,62.82,62.82,65.64,65.64,65.64,65.64,62.82,66.52
65.02,56.86,62.26,65.02,65.02,62.26,62.26,65.02,65.02,65.02,65.02,62.26,66.36
65.90,57.24,61.98,65.90,65.90,61.98,61.98,65.90,65.90,65.90,65.90,61.98,65.30
66.13,57.15,62.32,66.13,66.13,62.32,62.32,66.13,66.13,66.13,66.13,62.32,65.76
66.70,56.35,62.39,66.70,66.70,62.39,62.39,66.70,66.70,66.70,66.70,62.39,65.36
66.61,57.23,62.57,66.61,66.61,62.57,62.57,66.61,66.61,66.61,66.61,62.57,65.92
65.62,56.54,62.00,65.62,65.62,62.00,62.00,65.62,65.62,65.62,65.62,62.00,66.00
63.72,56.20,60.19,63.72,63.72,60.19,60.19,63.72,63.72,63.72,63.72,60.19,64.01
64.66,54.18,61.24,64.66,64.66,61.24,61.24,64.66,64.66,64.66,64.66,61.24,63.99
64.88,55.06,61.24,64.88,64.88,61.24,61.24,64.88,64.88,64.88,64.88,61.24,65.12
64.59,55.54,61.44,64.59,64.59,61.44,61.44,64.59,64.59,64.59,64.59,61.44,66.49
-,55.81,61.65,-,-,61.65,61.65,-,-,-,-,61.65,66.47
64.84,56.49,61.65,64.84,64.84,61.65,61.65,64.84,64.84,64.84,64.84,61.65,66.98
64.29,56.06,61.63,64.29,64.29,61.63,61.63,64.29,64.29,64.29,64.29,61.63,66.96
62.99,55.82,60.42,62.99,62.99,60.42,60.42,62.99,62.99,62.99,62.99,60.42,65.89
62.28,54.16,59.78,62.28,62.28,59.78,59.78,62.28,62.28,62.28,62.28,59.78,65.84
62.76,53.31,59.50,62.76,62.76,59.50,59.50,62.76,62.76,62.76,62.76,59.50,64.89
63.12,53.78,60.06,63.12,63.12,60.06,60.06,63.12,63.12,63.12,63.12,60.06,65.71
62.31,53.93,59.54,62.31,62.31,59.54,59.54,62.31,62.31,62.31,62.31,59.54,64.19
62.03,53.36,59.28,62.03,62.03,59.28,59.28,62.03,62.03,62.03,62.03,59.28,63.53
62.48,52.81,59.62,62.48,62.48,59.62,59.62,62.48,62.48,62.48,62.48,59.62,63.47
63.03,53.59,59.95,63.03,63.03,59.95,59.95,63.03,63.03,63.03,63.03,59.95,63.45
63.53,54.70,60.95,63.53,63.53,60.95,60.95,63.53,63.53,63.53,63.53,60.95,64.60
61.42,53.55,58.71,61.42,61.42,58.71,58.71,61.42,61.42,61.42,61.42,58.71,62.42
61.14,52.59,58.65,61.14,61.14,58.65,58.65,61.14,61.14,61.14,61.14,58.65,62.77
62.27,52.63,58.53,62.27,62.27,58.53,58.53,62.27,62.27,62.27,62.27,58.53,61.59
62.20,52.75,59.09,62.20,62.20,59.09,59.09,62.20,62.20,62.20,62.20,59.09,62.78
61.77,52.81,-,61.77,61.77,-,-,61.77,61.77,61.77,61.77,-,61.88
61.37,52.45,57.96,61.37,61.37,57.96,57.96,61.37,61.37,61.37,61.37,57.96,60.77
62.69,52.64,58.72,62.69,62.69,58.72,58.72,62.69,62.69,62.69,62.69,58.72,60.93
63.47,53.62,59.65,63.47,63.47,59.65,59.65,63.47,63.47,63.47,63.47,59.65,62.51
64.21,54.09,-,64.21,64.21,-,-,64.21,64.21,64.21,64.21,-,64.43
65.36,55.91,62.51,65.36,65.36,62.51,62.51,65.36,65.36,65.36,65.36,62.51,65.63
65.10,56.41,62.31,65.10,65.10,62.31,62.31,65.10,65.10,65.10,65.10,62.31,65.16
64.85,56.32,62.35,64.85,64.85,62.35,62.35,64.85,64.85,64.85,64.85,62.35,65.39
66.54,57.17,63.93,66.54,66.54,63.93,63.93,66.54,66.54,66.54,66.54,63.93,66.95
66.55,58.64,64.51,66.55,66.55,64.51,64.51,66.55,66.55,66.55,66.55,64.51,67.65
65.94,58.13,-,65.94,65.94,-,-,65.94,65.94,65.94,65.94,-,67.99
66.60,58.11,64.57,66.60,66.60,64.57,64.57,66.60,66.60,66.60,66.60,64.57,66.84
70.29,59.34,67.89,70.29,70.29,67.89,67.89,70.29,70.29,70.29,70.29,67.89,67.50
66.81,62.90,66.43,66.81,66.81,66.43,66.43,66.81,66.81,66.81,66.81,66.43,69.43
62.16,54.85,60.02,62.16,62.16,60.02,60.02,62.16,62.16,62.16,62.16,60.02,62.39
63.24,55.09,60.51,63.24,63.24,60.51,60.51,63.24,63.24,63.24,63.24,60.51,62.22
64.85,55.75,62.08,64.85,64.85,62.08,62.08,64.85,64.85,64.85,64.85,62.08,64.22
64.75,57.40,62.74,64.75,64.75,62.74,62.74,64.75,64.75,64.75,64.75,62.74,65.42
63.64,57.85,62.00,63.64,63.64,62.00,62.00,63.64,63.64,63.64,63.64,62.00,64.77
64.00,56.52,60.75,64.00,64.00,60.75,60.75,64.00,64.00,64.00,64.00,60.75,62.81
63.22,56.30,60.58,63.22,63.22,60.58,60.58,63.22,63.22,63.22,63.22,60.58,64.01
61.35,56.26,58.97,61.35,61.35,58.97,58.97,61.35,61.35,61.35,61.35,58.97,62.55
60.80,53.94,57.81,60.80,60.80,57.81,57.81,60.80,60.80,60.80,60.80,57.81,60.12
61.57,55.10,58.76,61.57,61.57,58.76,58.76,61.57,61.57,61.57,61.57,58.76,60.81
63.04,55.10,60.11,63.04,63.04,60.11,60.11,63.04,63.04,63.04,63.04,60.11,62.31
61.81,56.71,60.24,61.81,61.81,60.24,60.24,61.81,61.81,61.81,61.81,60.24,63.84
59.84,55.78,60.16,59.84,59.84,60.16,60.16,59.84,59.84,59.84,59.84,60.16,64.00
57.35,54.93,58.98,57.35,57.35,58.98,58.98,57.35,57.35,57.35,57.35,58.98,62.20
56.34,53.64,59.18,56.34,56.34,59.18,59.18,56.34,56.34,56.34,56.34,59.18,62.22
55.34,54.10,59.67,55.34,55.34,59.67,59.67,55.34,55.34,55.34,55.34,59.67,62.22
54.51,55.32,60.50,54.51,54.51,60.50,60.50,54.51,54.51,54.51,54.51,60.50,63.47
53.84,55.65,60.66,53.84,53.84,60.66,60.66,53.84,53.84,53.84,53.84,60.66,64.39
52.96,56.25,59.94,52.96,52.96,59.94,59.94,52.96,52.96,52.96,52.96,59.94,62.85
52.19,56.21,59.56,52.19,52.19,59.56,59.56,52.19,52.19,52.19,52.19,59.56,62.54
51.96,54.87,59.13,51.96,51.96,59.13,59.13,51.96,51.96,51.96,51.96,59.13,61.73
52.18,54.47,58.87,52.18,52.18,58.87,58.87,52.18,52.18,52.18,52.18,58.87,61.46
53.68,55.23,59.47,53.68,53.68,59.47,59.47,53.68,53.68,53.68,53.68,59.47,61.76
51.68,57.10,59.47,51.68,51.68,59.47,59.47,51.68,51.68,51.68,51.68,59.47,63.92
-,54.93,57.82,-,-,57.82,57.82,-,-,-,-,57.82,61.68
-,54.50,57.82,-,-,57.82,57.82,-,-,-,-,57.82,61.87
50.98,52.54,57.82,50.98,50.98,57.82,57.82,50.98,50.98,50.98,50.98,57.82,60.91
52.55,51.09,57.82,52.55,52.55,57.82,57.82,52.55,52.55,52.55,52.55,57.82,59.60
53.88,53.63,59.71,53.88,53.88,59.71,59.71,53.88,53.88,53.88,53.88,59.71,62.62
54.81,54.69,60.54,54.81,54.81,60.54,60.54,54.81,54.81,54.81,54.81,60.54,63.10
55.50,55.66,61.75,55.50,55.50,61.75,61.75,55.50,55.50,55.50,55.50,61.75,64.57
58.01,53.95,63.54,58.01,58.01,63.54,63.54,58.01,58.01,58.01,58.01,63.54,66.13
58.78,58.58,65.53,58.78,58.78,65.53,65.53,58.78,58.78,58.78,58.78,65.53,68.51
57.75,58.05,64.62,57.75,57.75,64.62,64.62,57.75,57.75,57.75,57.75,64.62,67.53
56.55,56.87,63.79,56.55,56.55,63.79,63.79,56.55,56.55,56.55,56.55,63.79,67.12
56.86,56.20,64.02,56.86,56.86,64.02,64.02,56.86,56.86,56.86,56.86,64.02,66.52
56.84,55.82,64.55,56.84,56.84,64.55,64.55,56.84,56.84,56.84,56.84,64.55,67.09
57.52,55.68,64.58,57.52,57.52,64.58,64.58,57.52,57.52,57.52,57.52,64.58,67.51
56.65,56.64,63.92,56.65,56.65,63.92,63.92,56.65,56.65,56.65,56.65,63.92,66.29
57.31,56.22,64.27,57.31,57.31,64.27,64.27,57.31,57.31,57.31,57.31,64.27,65.65
56.01,55.63,62.93,56.01,56.01,62.93,62.93,56.01,56.01,56.01,56.01,62.93,64.20
56.75,55.30,63.10,56.75,56.75,63.10,63.10,56.75,56.75,56.75,56.75,63.10,63.33
57.88,56.78,64.60,57.88,57.88,64.60,64.60,57.88,57.88,57.88,57.88,64.60,65.01
59.37,57.62,66.13,59.37,59.37,66.13,66.13,59.37,59.37,59.37,59.37,66.13,67.31
59.68,59.58,66.79,59.68,59.68,66.79,66.79,59.68,59.68,59.68,59.68,66.79,67.54
60.47,60.21,67.36,60.47,60.47,67.36,67.36,60.47,60.47,60.47,60.47,67.36,67.62
60.63,60.20,67.57,60.63,60.63,67.57,67.57,60.63,60.63,60.63,60.63,67.57,67.81
58.64,60.43,66.10,58.64,58.64,66.10,66.10,58.64,58.64,58.64,58.64,66.10,67.01
57.34,57.83,64.35,57.34,57.34,64.35,64.35,57.34,57.34,57.34,57.34,64.35,65.24
58.09,57.66,64.72,58.09,58.09,64.72,64.72,58.09,58.09,58.09,58.09,64.72,65.63
56.62,-,63.55,56.62,56.62,63.55,63.55,56.62,56.62,56.62,56.62,63.55,64.92
56.76,-,63.64,56.76,56.76,63.64,63.64,56.76,56.76,56.76,56.76,63.64,64.38
55.70,57.34,62.69,55.70,55.70,62.69,62.69,55.70,55.70,55.70,55.70,62.69,64.12
58.43,56.25,63.95,58.43,58.43,63.95,63.95,58.43,58.43,58.43,58.43,63.95,64.12
60.15,59.09,65.71,60.15,60.15,65.71,65.71,60.15,60.15,60.15,60.15,65.71,65.89
58.97,58.47,65.60,58.97,58.97,65.60,65.60,58.97,58.97,58.97,58.97,65.60,67.11
58.73,59.43,-,58.73,58.73,-,-,58.73,58.73,58.73,58.73,-,67.12
58.41,59.38,-,58.41,58.41,-,-,58.41,58.41,58.41,58.41,-,67.34
57.51,57.58,-,57.51,57.51,-,-,57.51,57.51,57.51,57.51,-,66.35
58.24,57.73,-,58.24,58.24,-,-,58.24,58.24,58.24,58.24,-,65.24
57.67,57.27,-,57.67,57.67,-,-,57.67,57.67,57.67,57.67,-,66.37
56.24,56.65,63.95,56.24,56.24,63.95,63.95,56.24,56.24,56.24,56.24,63.95,65.36
55.07,53.76,61.43,55.07,55.07,61.43,61.43,55.07,55.07,55.07,55.07,61.43,62.90
53.72,53.90,61.43,53.72,53.72,61.43,61.43,53.72,53.72,53.72,53.72,61.43,63.33
54.74,51.93,61.60,54.74,54.74,61.60,61.60,54.74,54.74,54.74,54.74,61.60,62.34
54.12,52.51,61.25,54.12,54.12,61.25,61.25,54.12,54.12,54.12,54.12,61.25,63.04
54.60,52.28,61.65,54.60,54.60,61.65,61.65,54.60,54.60,54.60,54.60,61.65,62.77
54.34,51.14,61.01,54.34,54.34,61.01,61.01,54.34,54.34,54.34,54.34,61.01,62.05
55.82,53.27,62.56,55.82,55.82,62.56,62.56,55.82,55.82,55.82,55.82,62.56,63.77
56.65,53.26,63.10,56.65,56.65,63.10,63.10,56.65,56.65,56.65,56.65,63.10,63.97
-,51.68,-,-,-,-,-,-,-,-,-,-,61.10
55.19,53.48,64.15,55.19,55.19,64.15,64.15,55.19,55.19,55.19,55.19,64.15,63.08
55.05,53.25,64.15,55.05,55.05,64.15,64.15,55.05,55.05,55.05,55.05,64.15,62.77
58.83,53.50,64.15,58.83,58.83,64.15,64.15,58.83,58.83,58.83,58.83,64.15,65.92
62.23,56.59,67.10,62.23,62.23,67.10,67.10,62.23,62.23,62.23,62.23,67.10,68.15
61.95,58.81,68.84,61.95,61.95,68.84,68.84,61.95,61.95,61.95,61.95,68.84,69.17
62.67,59.14,68.84,62.67,62.67,68.84,68.84,62.67,62.67,62.67,62.67,68.84,70.21
61.05,-,67.42,61.05,61.05,67.42,67.42,61.05,61.05,61.05,61.05,67.42,-
60.96,58.46,67.40,60.96,60.96,67.40,67.40,60.96,60.96,60.96,60.96,67.40,68.60
62.86,57.74,68.56,62.86,62.86,68.56,68.56,62.86,62.86,62.86,62.86,68.56,68.76
64.09,61.25,71.03,64.09,64.09,71.03,71.03,64.09,64.09,64.09,64.09,71.03,72.34
64.36,62.99,71.71,64.36,64.36,71.71,71.71,64.36,64.36,64.36,64.36,71.71,73.72
-,63.10,72.47,-,-,72.47,72.47,-,-,-,-,72.47,74.43
64.83,62.76,72.57,64.83,64.83,72.57,72.57,64.83,64.83,64.83,64.83,72.57,74.46
64.39,62.87,72.61,64.39,64.39,72.61,72.61,64.39,64.39,64.39,64.39,72.61,75.03
62.97,62.02,71.26,62.97,62.97,71.26,71.26,62.97,62.97,62.97,62.97,71.26,73.80
61.70,61.78,70.66,61.70,61.70,70.66,70.66,61.70,61.70,61.70,61.70,70.66,72.95
62.97,61.04,71.21,62.97,62.97,71.21,71.21,62.97,62.97,62.97,62.97,71.21,72.58
62.06,61.66,70.66,62.06,62.06,70.66,70.66,62.06,62.06,62.06,62.06,70.66,72.06
61.41,61.70,69.66,61.41,61.41,69.66,69.66,61.41,61.41,61.41,61.41,69.66,71.03
62.34,62.12,69.88,62.34,62.34,69.88,69.88,62.34,62.34,62.34,62.34,69.88,71.73
63.26,61.40,70.45,63.26,63.26,70.45,70.45,63.26,63.26,63.26,63.26,70.45,71.46
62.04,62.25,70.23,62.04,62.04,70.23,70.23,62.04,62.04,62.04,62.04,70.23,72.82
62.59,61.94,70.61,62.59,62.59,70.61,70.61,62.59,62.59,62.59,62.59,70.61,72.82
63.92,61.81,70.98,63.92,63.92,70.98,70.98,63.92,63.92,63.92,63.92,70.98,71.84
-,63.60,72.00,-,-,72.00,72.00,-,-,-,-,72.00,73.64
64.16,63.91,71.91,64.16,64.16,71.91,71.91,64.16,64.16,64.16,64.16,71.91,75.04
63.62,63.50,71.07,63.62,63.62,71.07,71.07,63.62,63.62,63.62,63.62,71.07,74.26
65.86,63.30,72.38,65.86,65.86,72.38,72.38,65.86,65.86,65.86,65.86,72.38,73.78
66.80,65.21,74.04,66.80,66.80,74.04,74.04,66.80,66.80,66.80,66.80,74.04,76.57
65.96,65.99,73.43,65.96,65.96,73.43,73.43,65.96,65.96,65.96,65.96,73.43,75.81
65.89,66.45,73.37,65.89,65.89,73.37,73.37,65.89,65.89,65.89,65.89,73.37,75.83
65.62,65.70,72.44,65.62,65.62,72.44,72.44,65.62,65.62,65.62,65.62,72.44,73.32
63.48,64.00,70.81,63.48,63.48,70.81,70.81,63.48,63.48,63.48,63.48,70.81,73.32
63.89,63.76,70.81,63.89,63.89,70.81,70.81,63.89,63.89,63.89,63.89,70.81,73.34
62.81,64.05,70.11,62.81,62.81,70.11,70.11,62.81,62.81,62.81,62.81,70.11,72.78
63.47,63.40,70.21,63.47,63.47,70.21,70.21,63.47,63.47,63.47,63.47,70.21,71.97
63.40,63.89,70.44,63.40,63.40,70.44,70.44,63.40,63.40,63.40,63.40,70.44,72.21
63.58,63.58,70.41,63.58,63.58,70.41,70.41,63.58,63.58,63.58,63.58,70.41,72.05
62.90,64.61,70.31,62.90,62.90,70.31,70.31,62.90,62.90,62.90,62.90,70.31,72.06
63.24,63.98,70.35,63.24,63.24,70.35,70.35,63.24,63.24,63.24,63.24,70.35,71.72
63.05,64.40,70.33,63.05,63.05,70.33,70.33,63.05,63.05,63.05,63.05,70.33,71.89
61.36,63.08,69.02,61.36,61.36,69.02,69.02,61.36,61.36,61.36,61.36,69.02,71.06
61.38,62.10,68.76,61.38,61.38,68.76,68.76,61.38,61.38,61.38,61.38,68.76,70.99
62.34,62.46,69.12,62.34,62.34,69.12,69.12,62.34,62.34,62.34,62.34,69.12,70.20
61.66,62.58,68.63,61.66,61.66,68.63,68.63,61.66,61.66,61.66,61.66,68.63,70.58
61.14,61.59,68.31,61.14,61.14,68.31,68.31,61.14,61.14,61.14,61.14,68.31,69.99
60.00,60.14,67.23,60.00,60.00,67.23,67.23,60.00,60.00,60.00,60.00,67.23,69.28
59.36,59.30,66.38,59.36,59.36,66.38,66.38,59.36,59.36,59.36,59.36,66.38,68.28
60.00,59.41,67.15,60.00,60.00,67.15,67.15,60.00,60.00,60.00,60.00,67.15,68.94
59.59,59.94,67.03,59.59,59.59,67.03,67.03,59.59,59.59,59.59,59.59,67.03,69.02
58.75,58.72,66.19,58.75,58.75,66.19,66.19,58.75,58.75,58.75,58.75,66.19,68.52
59.75,58.94,66.67,59.75,59.75,66.67,66.67,59.75,59.75,59.75,59.75,66.67,67.93
60.76,59.58,67.78,60.76,60.76,67.78,67.78,60.76,60.76,60.76,60.76,67.78,69.60
60.07,59.83,67.54,60.07,60.07,67.54,67.54,60.07,60.07,60.07,60.07,67.54,69.78
59.92,59.03,67.25,59.92,59.92,67.25,67.25,59.92,59.92,59.92,59.92,67.25,69.02
59.48,59.09,66.87,59.48,59.48,66.87,66.87,59.48,59.48,59.48,59.48,66.87,68.90
59.92,58.52,66.91,59.92,59.92,66.91,66.91,59.92,59.92,59.92,59.92,66.91,68.30
60.39,58.61,67.29,60.39,60.39,67.29,67.29,60.39,60.39,60.39,60.39,67.29,68.73
59.21,58.26,66.60,59.21,59.21,66.60,66.60,59.21,59.21,59.21,59.21,66.60,68.82
59.19,56.87,66.30,59.19,59.19,66.30,66.30,59.19,59.19,59.19,59.19,66.30,68.24
58.68,56.79,66.01,58.68,58.68,66.01,66.01,58.68,58.68,58.68,58.68,66.01,68.08
57.88,56.07,64.78,57.88,57.88,64.78,64.78,57.88,57.88,57.88,57.88,64.78,66.69
58.57,56.66,65.57,58.57,58.57,65.57,65.57,58.57,58.57,58.57,58.57,65.57,67.76
57.92,56.22,65.04,57.92,57.92,65.04,65.04,57.92,57.92,57.92,57.92,65.04,67.41
58.08,56.56,64.98,58.08,58.08,64.98,64.98,58.08,58.08,58.08,58.08,64.98,67.64
58.16,56.59,64.86,58.16,58.16,64.86,64.86,58.16,58.16,58.16,58.16,64.86,67.57
59.87,55.80,65.32,59.87,59.87,65.32,65.32,59.87,59.87,59.87,59.87,65.32,66.87
59.30,57.22,65.28,59.30,59.30,65.28,65.28,59.30,59.30,59.30,59.30,65.28,68.10
58.70,56.94,64.97,58.70,58.70,64.97,64.97,58.70,58.70,58.70,58.70,64.97,68.58
57.50,55.50,64.08,57.50,57.50,64.08,64.08,57.50,57.50,57.50,57.50,64.08,67.29
59.48,55.33,65.36,59.48,59.48,65.36,65.36,59.48,59.48,59.48,59.48,65.36,66.98
59.77,57.03,66.56,59.77,59.77,66.56,66.56,59.77,59.77,59.77,59.77,66.56,69.34
59.63,56.74,66.50,59.63,59.63,66.50,66.50,59.63,59.63,59.63,59.63,66.50,69.40
59.00,56.92,65.97,59.00,59.00,65.97,65.97,59.00,59.00,59.00,59.00,65.97,69.15
59.34,56.09,65.79,59.34,59.34,65.79,65.79,59.34,59.34,59.34,59.34,65.79,68.03
59.63,-,66.03,59.63,59.63,66.03,66.03,59.63,59.63,59.63,59.63,66.03,68.25
57.57,55.59,64.87,57.57,57.57,64.87,64.87,57.57,57.57,57.57,57.57,64.87,67.73
57.38,54.41,64.28,57.38,57.38,64.28,64.28,57.38,57.38,57.38,57.38,64.28,66.26
55.72,53.90,62.94,55.72,55.72,62.94,62.94,55.72,55.72,55.72,55.72,62.94,65.96
54.72,53.10,61.88,54.72,54.72,61.88,61.88,54.72,54.72,54.72,54.72,61.88,64.77
54.66,52.41,61.40,54.66,54.66,61.40,61.40,54.66,54.66,54.66,54.66,61.40,63.35
54.10,52.72,61.37,54.10,54.10,61.37,61.37,54.10,54.10,54.10,54.10,61.37,63.76
54.86,52.64,-,54.86,54.86,-,-,54.86,54.86,54.86,54.86,-,63.46
-,54.01,-,-,-,-,-,-,-,-,-,-,64.83
-,53.66,-,-,-,-,-,-,-,-,-,-,64.22
55.15,54.56,-,55.15,55.15,-,-,55.15,55.15,55.15,55.15,-,64.33
53.17,55.26,-,53.17,53.17,-,-,53.17,53.17,53.17,53.17,-,64.13
54.30,53.79,61.19,54.30,54.30,61.19,61.19,54.30,54.30,54.30,54.30,61.19,64.36
53.44,54.23,60.93,53.44,53.44,60.93,60.93,53.44,53.44,53.44,53.44,60.93,64.32
51.85,53.31,59.71,51.85,51.85,59.71,59.71,51.85,51.85,51.85,51.85,59.71,63.59
52.55,51.99,59.57,52.55,52.55,59.57,59.57,52.55,52.55,52.55,52.55,59.57,62.05
53.46,53.45,60.90,53.46,53.46,60.90,60.90,53.46,53.46,53.46,53.46,60.90,63.83
52.36,52.89,60.22,52.36,52.36,60.22,60.22,52.36,52.36,52.36,52.36,60.22,63.30
53.18,52.42,60.52,53.18,53.18,60.52,60.52,53.18,53.18,53.18,53.18,60.52,63.40
53.44,52.57,60.66,53.44,53.44,60.66,60.66,53.44,53.44,53.44,53.44,60.66,63.21
53.62,-,61.49,53.62,53.62,61.49,61.49,53.62,53.62,53.62,53.62,61.49,64.48
52.61,53.80,60.90,52.61,52.61,60.90,60.90,52.61,52.61,52.61,52.61,60.90,64.60
52.06,52.07,59.63,52.06,52.06,59.63,59.63,52.06,52.06,52.06,52.06,59.63,62.79
52.02,52.31,59.52,52.02,52.02,59.52,59.52,52.02,52.02,52.02,52.02,59.52,62.76
50.63,52.11,58.24,50.63,50.63,58.24,58.24,50.63,50.63,50.63,50.63,58.24,61.71
51.10,50.51,58.39,51.10,51.10,58.39,58.39,51.10,51.10,51.10,51.10,58.39,62.00
53.44,51.59,60.00,53.44,53.44,60.00,60.00,53.44,53.44,53.44,53.44,60.00,62.29
52.02,52.59,59.48,52.02,52.02,59.48,59.48,52.02,52.02,52.02,52.02,59.48,63.00
50.67,52.36,58.24,50.67,50.67,58.24,58.24,50.67,50.67,50.67,50.67,58.24,62.28
48.82,49.78,56.11,48.82,48.82,56.11,56.11,48.82,48.82,48.82,48.82,56.11,59.82
49.73,48.52,56.43,49.73,49.73,56.43,56.43,49.73,49.73,49.73,49.73,56.43,59.90
47.99,47.96,55.14,47.99,47.99,55.14,55.14,47.99,47.99,47.99,47.99,55.14,58.41
45.34,47.09,52.95,45.34,45.34,52.95,52.95,45.34,45.34,45.34,45.34,52.95,56.73
43.84,46.54,52.17,43.84,43.84,52.17,52.17,43.84,43.84,43.84,43.84,52.17,57.51
44.76,45.33,51.55,44.76,44.76,51.55,51.55,44.76,44.76,44.76,44.76,51.55,53.65
45.29,44.61,53.92,45.29,45.29,53.92,53.92,45.29,45.29,45.29,45.29,53.92,55.30
41.57,46.22,53.92,41.57,41.57,53.92,53.92,41.57,41.57,41.57,41.57,53.92,-
45.86,45.41,-,45.86,45.86,-,-,45.86,45.86,45.86,45.86,-,54.43
46.85,45.64,53.92,46.85,46.85,53.92,53.92,46.85,46.85,46.85,46.85,53.92,56.03
47.84,47.20,55.13,47.84,47.84,55.13,55.13,47.84,47.84,47.84,47.84,55.13,58.50
49.71,46.25,-,49.71,49.71,-,-,49.71,49.71,49.71,49.71,-,57.78
51.61,49.88,58.24,51.61,51.61,58.24,58.24,51.61,51.61,51.61,51.61,58.24,60.12
52.44,51.20,59.07,52.44,52.44,59.07,59.07,52.44,52.44,52.44,52.44,59.07,60.96
51.62,52.58,58.67,51.62,51.62,58.67,58.67,51.62,51.62,51.62,51.62,58.67,61.18
52.41,51.18,59.20,52.41,52.41,59.20,59.20,52.41,52.41,52.41,52.41,59.20,62.03
51.73,51.65,58.57,51.73,51.73,58.57,58.57,51.73,51.73,51.73,51.73,58.57,61.39
53.58,51.00,59.72,53.58,53.58,59.72,59.72,53.58,53.58,53.58,53.58,59.72,61.33
51.47,52.61,59.20,51.47,51.47,59.20,59.20,51.47,51.47,51.47,51.47,59.20,63.38
52.77,51.49,58.79,52.77,52.77,58.79,58.79,52.77,52.77,52.77,52.77,58.79,59.62
52.76,52.92,60.08,52.76,52.76,60.08,60.08,52.76,52.76,52.76,52.76,60.08,63.13
54.05,53.26,61.09,54.05,54.05,61.09,61.09,54.05,54.05,54.05,54.05,61.09,62.66
53.61,52.98,60.64,53.61,53.61,60.64,60.64,53.61,53.61,53.61,53.61,60.64,62.44
50.97,50.93,97.04,50.97,50.97,97.04,97.04,50.97,50.97,50.97,50.97,97.04,60.23
49.89,51.45,58.09,49.89,49.89,58.09,58.09,49.89,49.89,49.89,49.89,58.09,61.90
52.47,50.31,59.25,52.47,52.47,59.25,59.25,52.47,52.47,52.47,52.47,59.25,61.72
51.63,51.58,59.05,51.63,51.63,59.05,59.05,51.63,51.63,51.63,51.63,59.05,62.93
