"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2026-5-8","97.58","97.58","97.58","97.58","","1.47%"
"2026-5-7","96.17","96.17","96.17","96.17","","-1.47%"
"2026-5-6","97.60","97.60","97.60","97.60","","-6.64%"
"2026-5-5","104.54","104.54","104.54","104.54","","-2.24%"
"2026-5-4","106.93","106.93","106.93","106.93","","6.02%"
"2026-5-1","100.86","100.86","100.86","100.86","","-4.58%"
"2026-4-30","105.70","105.70","105.70","105.70","","0.00%"
"2026-4-29","105.69","105.69","105.69","105.69","","0.14%"
"2026-4-28","105.55","105.55","105.55","105.55","","-0.40%"
"2026-4-27","105.97","105.97","105.97","105.97","","-0.02%"
"2026-4-24","105.99","105.99","105.99","105.99","","-0.06%"
"2026-4-23","106.05","106.05","106.05","106.05","","0.91%"
"2026-4-22","105.10","105.10","105.10","105.10","","2.16%"
"2026-4-21","102.88","102.88","102.88","102.88","","1.20%"
"2026-4-20","101.65","101.65","101.65","101.65","","1.20%"
"2026-4-17","100.45","100.45","100.45","100.45","","-4.28%"
"2026-4-16","104.93","104.93","104.93","104.93","","-0.55%"
"2026-4-15","105.51","105.51","105.51","105.51","","2.43%"
"2026-4-14","103.01","103.01","103.01","103.01","","-2.39%"
"2026-4-13","105.53","105.53","105.53","105.53","","4.74%"
"2026-4-10","100.75","100.75","100.75","100.75","","-1.90%"
"2026-4-9","102.70","102.70","102.70","102.70","","-1.39%"
"2026-4-8","104.15","104.15","104.15","104.15","","-12.52%"
"2026-4-7","119.05","119.05","119.05","119.05","","-1.15%"
"2026-4-6","120.43","120.43","120.43","120.43","","2.71%"
"2026-4-3","117.25","117.25","117.25","117.25","","0.00%"
"2026-4-2","117.25","117.25","117.25","117.25","","11.53%"
"2026-4-1","105.13","105.13","105.13","105.13","","-18.21%"
"2026-3-31","128.52","128.52","128.52","128.52","","0.01%"
"2026-3-30","128.51","128.51","128.51","128.51","","0.02%"
"2026-3-27","128.49","128.49","128.49","128.49","","-1.16%"
"2026-3-26","129.99","129.99","129.99","129.99","","-0.72%"
"2026-3-25","130.93","130.93","130.93","130.93","","-1.99%"
"2026-3-24","133.60","133.60","133.60","133.60","","1.23%"
"2026-3-23","131.97","131.97","131.97","131.97","","-1.57%"
"2026-3-20","134.07","134.07","134.07","134.07","","-2.72%"
"2026-3-19","137.82","137.82","137.82","137.82","","1.03%"
"2026-3-18","136.42","136.42","136.42","136.42","","11.05%"
"2026-3-17","122.84","122.84","122.84","122.84","","-5.43%"
"2026-3-16","129.90","129.90","129.90","129.90","","1.59%"
"2026-3-13","127.86","127.86","127.86","127.86","","3.91%"
"2026-3-12","123.06","123.06","123.06","123.06","","8.37%"
"2026-3-11","113.55","113.55","113.55","113.55","","8.00%"
"2026-3-10","105.13","105.13","105.13","105.13","","-2.25%"
"2026-3-9","107.55","107.55","107.55","107.55","","8.48%"
"2026-3-6","99.14","99.14","99.14","99.14","","11.01%"
"2026-3-5","89.31","89.31","89.31","89.31","","10.11%"
"2026-3-4","81.11","81.11","81.11","81.11","","0.90%"
"2026-3-3","80.39","80.39","80.39","80.39","","5.04%"
"2026-3-2","76.53","76.53","76.53","76.53","","11.88%"
"2026-2-27","68.40","68.40","68.40","68.40","","0.10%"
"2026-2-26","68.34","68.34","68.34","68.34","","0.03%"
"2026-2-25","68.32","68.32","68.32","68.32","","0.14%"
"2026-2-24","68.23","68.23","68.23","68.23","","-0.22%"
"2026-2-23","68.38","68.38","68.38","68.38","","-0.18%"
"2026-2-20","68.50","68.50","68.50","68.50","","0.01%"
"2026-2-19","68.50","68.50","68.50","68.50","","0.64%"
"2026-2-18","68.06","68.06","68.06","68.06","","1.72%"
"2026-2-17","66.91","66.91","66.91","66.91","","-0.20%"
"2026-2-13","67.05","67.05","67.05","67.05","","0.34%"
"2026-2-12","66.82","66.82","66.82","66.82","","-1.27%"
"2026-2-11","67.68","67.68","67.68","67.68","","0.44%"
"2026-2-10","67.38","67.38","67.38","67.38","","-0.60%"
"2026-2-9","67.79","67.79","67.79","67.79","","0.91%"
"2026-2-6","67.18","67.18","67.18","67.18","","0.99%"
"2026-2-5","66.52","66.52","66.52","66.52","","-2.33%"
"2026-2-4","68.10","68.10","68.10","68.10","","3.02%"
"2026-2-3","66.11","66.11","66.11","66.11","","1.66%"
"2026-2-2","65.02","65.02","65.02","65.02","","4.93%"
"2026-1-30","61.97","61.97","61.97","61.97","","-0.06%"
"2026-1-29","62.01","62.01","62.01","62.01","","0.20%"
"2026-1-28","61.88","61.88","61.88","61.88","","0.03%"
"2026-1-27","61.86","61.86","61.86","61.86","","0.45%"
"2026-1-26","61.58","61.58","61.58","61.58","","-0.15%"
"2026-1-23","61.67","61.67","61.67","61.67","","0.43%"
"2026-1-22","61.41","61.41","61.41","61.41","","-0.71%"
"2026-1-21","61.85","61.85","61.85","61.85","","0.09%"
"2026-1-20","61.79","61.79","61.79","61.79","","0.21%"
"2026-1-16","61.66","61.66","61.66","61.66","","0.61%"
"2026-1-15","61.29","61.29","61.29","61.29","","-2.06%"
"2026-1-14","62.58","62.58","62.58","62.58","","1.30%"
"2026-1-13","61.78","61.78","61.78","61.78","","0.99%"
"2026-1-12","61.17","61.17","61.17","61.17","","0.25%"
"2026-1-9","61.02","61.02","61.02","61.02","","1.56%"
"2026-1-8","60.08","60.08","60.08","60.08","","2.97%"
"2026-1-7","58.35","58.35","58.35","58.35","","-1.38%"
"2026-1-6","59.16","59.16","59.16","59.16","","-1.91%"
"2026-1-5","60.31","60.31","60.31","60.31","","0.19%"
"2026-1-2","60.20","60.20","60.20","60.20","","-2.97%"
"2025-12-31","62.04","62.04","62.04","62.04","","0.04%"
"2025-12-30","62.02","62.02","62.02","62.02","","0.00%"
"2025-12-29","62.02","62.02","62.02","62.02","","0.25%"
"2025-12-26","61.86","61.86","61.86","61.86","","-0.33%"
"2025-12-24","62.07","62.07","62.07","62.07","","-0.08%"
"2025-12-23","62.11","62.11","62.11","62.11","","-0.01%"
"2025-12-22","62.12","62.12","62.12","62.12","","0.76%"
"2025-12-19","61.65","61.65","61.65","61.65","","0.39%"
"2025-12-18","61.41","61.41","61.41","61.41","","0.16%"
"2025-12-17","61.31","61.31","61.31","61.31","","0.53%"
"2025-12-16","60.99","60.99","60.99","60.99","","-1.14%"
"2025-12-15","61.69","61.69","61.69","61.69","","-0.59%"
"2025-12-12","62.06","62.06","62.06","62.06","","-0.06%"
"2025-12-11","62.10","62.10","62.10","62.10","","-1.02%"
"2025-12-10","62.74","62.74","62.74","62.74","","-0.07%"
"2025-12-9","62.78","62.78","62.78","62.78","","-0.89%"
"2025-12-8","63.35","63.35","63.35","63.35","","-1.42%"
"2025-12-5","64.26","64.26","64.26","64.26","","0.58%"
"2025-12-4","63.89","63.89","63.89","63.89","","0.76%"
"2025-12-3","63.41","63.41","63.41","63.41","","0.27%"
"2025-12-2","63.24","63.24","63.24","63.24","","-0.87%"
"2025-12-1","63.80","63.80","63.80","63.80","","-1.05%"
"2025-11-28","64.47","64.47","64.47","64.47","","0.11%"
"2025-11-26","64.40","64.40","64.40","64.40","","0.12%"
"2025-11-25","64.33","64.33","64.33","64.33","","-0.27%"
"2025-11-24","64.50","64.50","64.50","64.50","","0.18%"
"2025-11-21","64.39","64.39","64.39","64.39","","-0.44%"
"2025-11-20","64.67","64.67","64.67","64.67","","0.01%"
"2025-11-19","64.66","64.66","64.66","64.66","","-0.83%"
"2025-11-18","65.20","65.20","65.20","65.20","","0.31%"
"2025-11-17","65.00","65.00","65.00","65.00","","-0.28%"
"2025-11-14","65.18","65.18","65.18","65.18","","1.13%"
"2025-11-13","64.45","64.45","64.45","64.45","","0.28%"
"2025-11-12","64.27","64.27","64.27","64.27","","-2.56%"
"2025-11-11","65.96","65.96","65.96","65.96","","0.90%"
"2025-11-10","65.37","65.37","65.37","65.37","","0.69%"
"2025-11-7","64.93","64.93","64.93","64.93","","0.31%"
"2025-11-6","64.73","64.73","64.73","64.73","","-0.58%"
"2025-11-5","65.10","65.10","65.10","65.10","","-0.66%"
"2025-11-4","65.54","65.54","65.54","65.54","","-1.16%"
"2025-11-3","66.30","66.30","66.30","66.30","","2.01%"
"2025-10-31","65.00","65.00","65.00","65.00","","0.13%"
"2025-10-30","64.92","64.92","64.92","64.92","","0.08%"
"2025-10-29","64.86","64.86","64.86","64.86","","-0.12%"
"2025-10-28","64.94","64.94","64.94","64.94","","-0.63%"
"2025-10-27","65.36","65.36","65.36","65.36","","-0.28%"
"2025-10-24","65.54","65.54","65.54","65.54","","0.45%"
"2025-10-23","65.24","65.24","65.24","65.24","","2.17%"
"2025-10-22","63.86","63.86","63.86","63.86","","0.83%"
"2025-10-21","63.34","63.34","63.34","63.34","","0.30%"
"2025-10-20","63.15","63.15","63.15","63.15","","-0.18%"
"2025-10-17","63.26","63.26","63.26","63.26","","0.29%"
"2025-10-16","63.08","63.08","63.08","63.08","","-0.58%"
"2025-10-15","63.45","63.45","63.45","63.45","","-0.57%"
"2025-10-14","63.81","63.81","63.81","63.81","","-0.57%"
"2025-10-13","64.18","64.18","64.18","64.18","","0.59%"
"2025-10-10","63.80","63.80","63.80","63.80","","-2.56%"
"2025-10-9","65.47","65.47","65.47","65.47","","-0.83%"
"2025-10-8","66.03","66.03","66.03","66.03","","0.54%"
"2025-10-7","65.67","65.67","65.67","65.67","","0.11%"
"2025-10-6","65.59","65.59","65.59","65.59","","1.32%"
"2025-10-3","64.74","64.74","64.74","64.74","","1.09%"
"2025-10-2","64.04","64.04","64.04","64.04","","-2.72%"
"2025-10-1","65.83","65.83","65.83","65.83","","-5.97%"
"2025-9-30","70.01","70.01","70.01","70.01","","0.09%"
"2025-9-29","69.95","69.95","69.95","69.95","","-0.32%"
"2025-9-26","70.17","70.17","70.17","70.17","","-0.02%"
"2025-9-25","70.19","70.19","70.19","70.19","","-0.07%"
"2025-9-24","70.24","70.24","70.24","70.24","","0.61%"
"2025-9-23","69.81","69.81","69.81","69.81","","0.10%"
"2025-9-22","69.74","69.74","69.74","69.74","","-0.19%"
"2025-9-19","69.88","69.88","69.88","69.88","","-0.50%"
"2025-9-18","70.23","70.23","70.23","70.23","","-0.39%"
"2025-9-17","70.50","70.50","70.50","70.50","","-0.66%"
"2025-9-16","70.97","70.97","70.97","70.97","","0.33%"
"2025-9-15","70.74","70.74","70.74","70.74","","0.77%"
"2025-9-12","70.20","70.20","70.20","70.20","","0.51%"
"2025-9-11","69.85","69.85","69.85","69.85","","-0.81%"
"2025-9-10","70.41","70.41","70.41","70.41","","1.31%"
"2025-9-9","69.50","69.50","69.50","69.50","","0.69%"
"2025-9-8","69.03","69.03","69.03","69.03","","0.85%"
"2025-9-5","68.45","68.45","68.45","68.45","","-1.53%"
"2025-9-4","69.51","69.51","69.51","69.51","","-0.74%"
"2025-9-3","70.03","70.03","70.03","70.03","","-2.29%"
"2025-9-2","71.68","71.68","71.68","71.68","","3.30%"
"2025-8-29","69.39","69.39","69.39","69.39","","0.01%"
"2025-8-28","69.38","69.38","69.38","69.38","","-0.03%"
"2025-8-27","69.39","69.39","69.39","69.39","","0.03%"
"2025-8-26","69.37","69.37","69.37","69.37","","-0.39%"
"2025-8-25","69.64","69.64","69.64","69.64","","0.26%"
"2025-8-22","69.46","69.46","69.46","69.46","","0.16%"
"2025-8-21","69.35","69.35","69.35","69.35","","0.41%"
"2025-8-20","69.07","69.07","69.07","69.07","","0.70%"
"2025-8-19","68.59","68.59","68.59","68.59","","-0.51%"
"2025-8-18","68.94","68.94","68.94","68.94","","0.48%"
"2025-8-15","68.61","68.61","68.61","68.61","","-0.68%"
"2025-8-14","69.08","69.08","69.08","69.08","","1.11%"
"2025-8-13","68.32","68.32","68.32","68.32","","-0.57%"
"2025-8-12","68.71","68.71","68.71","68.71","","-0.46%"
"2025-8-11","69.03","69.03","69.03","69.03","","-0.28%"
"2025-8-8","69.22","69.22","69.22","69.22","","0.14%"
"2025-8-7","69.13","69.13","69.13","69.13","","-0.04%"
"2025-8-6","69.15","69.15","69.15","69.15","","-0.58%"
"2025-8-5","69.56","69.56","69.56","69.56","","-1.53%"
"2025-8-4","70.64","70.64","70.64","70.64","","-1.21%"
"2025-8-1","71.51","71.51","71.51","71.51","","0.91%"
"2025-7-31","70.87","70.87","70.87","70.87","","0.02%"
"2025-7-30","70.85","70.85","70.85","70.85","","0.03%"
"2025-7-29","70.83","70.83","70.83","70.83","","0.34%"
"2025-7-28","70.59","70.59","70.59","70.59","","0.32%"
"2025-7-25","70.36","70.36","70.36","70.36","","-0.16%"
"2025-7-24","70.48","70.48","70.48","70.48","","0.31%"
"2025-7-23","70.26","70.26","70.26","70.26","","0.07%"
"2025-7-22","70.21","70.21","70.21","70.21","","-0.15%"
"2025-7-21","70.32","70.32","70.32","70.32","","0.21%"
"2025-7-18","70.17","70.17","70.17","70.17","","-0.11%"
"2025-7-17","70.24","70.24","70.24","70.24","","0.45%"
"2025-7-16","69.93","69.93","69.93","69.93","","-0.11%"
"2025-7-15","70.00","70.00","70.00","70.00","","-0.08%"
"2025-7-14","70.06","70.06","70.06","70.06","","-1.01%"
"2025-7-11","70.78","70.78","70.78","70.78","","1.39%"
"2025-7-10","69.81","69.81","69.81","69.81","","-1.25%"
"2025-7-9","70.70","70.70","70.70","70.70","","-0.08%"
"2025-7-8","70.75","70.75","70.75","70.75","","0.60%"
"2025-7-7","70.33","70.33","70.33","70.33","","1.15%"
"2025-7-3","69.53","69.53","69.53","69.53","","-0.49%"
"2025-7-2","69.88","69.88","69.88","69.88","","2.91%"
"2025-7-1","67.90","67.90","67.90","67.90","","-1.98%"
"2025-6-30","69.27","69.27","69.27","69.27","","0.11%"
"2025-6-27","69.19","69.19","69.19","69.19","","0.07%"
"2025-6-26","69.14","69.14","69.14","69.14","","0.03%"
"2025-6-25","69.12","69.12","69.12","69.12","","0.00%"
"2025-6-24","69.13","69.13","69.13","69.13","","-1.08%"
"2025-6-23","69.88","69.88","69.88","69.88","","-1.84%"
"2025-6-20","71.19","71.19","71.19","71.19","","0.51%"
"2025-6-18","70.83","70.83","70.83","70.83","","-0.02%"
"2025-6-17","70.85","70.85","70.85","70.85","","2.17%"
"2025-6-16","69.34","69.34","69.34","69.34","","-0.83%"
"2025-6-13","69.93","69.93","69.93","69.93","","3.74%"
"2025-6-12","67.41","67.41","67.41","67.41","","-0.58%"
"2025-6-11","67.80","67.80","67.80","67.80","","2.92%"
"2025-6-10","65.87","65.87","65.87","65.87","","-0.01%"
"2025-6-9","65.88","65.88","65.88","65.88","","0.67%"
"2025-6-6","65.44","65.44","65.44","65.44","","1.50%"
"2025-6-5","64.47","64.47","64.47","64.47","","0.51%"
"2025-6-4","64.14","64.14","64.14","64.14","","-1.16%"
"2025-6-3","64.89","64.89","64.89","64.89","","1.98%"
"2025-6-2","63.63","63.63","63.63","63.63","","-0.16%"
"2025-5-30","63.73","63.73","63.73","63.73","","0.09%"
"2025-5-29","63.67","63.67","63.67","63.67","","0.03%"
"2025-5-28","63.65","63.65","63.65","63.65","","0.19%"
"2025-5-27","63.53","63.53","63.53","63.53","","-0.25%"
"2025-5-23","63.69","63.69","63.69","63.69","","0.02%"
"2025-5-22","63.68","63.68","63.68","63.68","","-0.34%"
"2025-5-21","63.90","63.90","63.90","63.90","","-0.09%"
"2025-5-20","63.96","63.96","63.96","63.96","","-0.11%"
"2025-5-19","64.03","64.03","64.03","64.03","","-0.06%"
"2025-5-16","64.07","64.07","64.07","64.07","","0.88%"
"2025-5-15","63.51","63.51","63.51","63.51","","-1.87%"
"2025-5-14","64.72","64.72","64.72","64.72","","-1.12%"
"2025-5-13","65.45","65.45","65.45","65.45","","1.65%"
"2025-5-12","64.39","64.39","64.39","64.39","","0.88%"
"2025-5-9","63.83","63.83","63.83","63.83","","1.33%"
"2025-5-8","62.99","62.99","62.99","62.99","","2.37%"
"2025-5-7","61.53","61.53","61.53","61.53","","-0.74%"
"2025-5-6","61.99","61.99","61.99","61.99","","2.77%"
"2025-5-5","60.32","60.32","60.32","60.32","","-1.71%"
"2025-5-2","61.37","61.37","61.37","61.37","","-1.43%"
"2025-5-1","62.26","62.26","62.26","62.26","","-8.09%"
"2025-4-30","67.74","67.74","67.74","67.74","","-0.06%"
"2025-4-29","67.78","67.78","67.78","67.78","","-0.24%"
"2025-4-28","67.94","67.94","67.94","67.94","","-0.29%"
"2025-4-25","68.14","68.14","68.14","68.14","","0.06%"
"2025-4-24","68.10","68.10","68.10","68.10","","0.04%"
"2025-4-23","68.07","68.07","68.07","68.07","","-0.54%"
"2025-4-22","68.44","68.44","68.44","68.44","","0.44%"
"2025-4-21","68.14","68.14","68.14","68.14","","-0.92%"
"2025-4-17","68.77","68.77","68.77","68.77","","1.28%"
"2025-4-16","67.90","67.90","67.90","67.90","","0.94%"
"2025-4-15","67.27","67.27","67.27","67.27","","0.06%"
"2025-4-14","67.23","67.23","67.23","67.23","","-0.09%"
"2025-4-11","67.29","67.29","67.29","67.29","","1.23%"
"2025-4-10","66.47","66.47","66.47","66.47","","-2.01%"
"2025-4-9","67.83","67.83","67.83","67.83","","2.77%"
"2025-4-8","66.00","66.00","66.00","66.00","","-4.38%"
"2025-4-4","69.02","69.02","69.02","69.02","","-4.84%"
"2025-4-3","72.53","72.53","72.53","72.53","","-5.26%"
"2025-4-2","76.56","76.56","76.56","76.56","","0.86%"
"2025-4-1","75.91","75.91","75.91","75.91","","0.00%"
"2025-3-31","75.91","75.91","75.91","75.91","","4.72%"
"2025-3-28","72.49","72.49","72.49","72.49","","0.07%"
"2025-3-27","72.44","72.44","72.44","72.44","","0.00%"
"2025-3-26","72.44","72.44","72.44","72.44","","0.08%"
"2025-3-25","72.38","72.38","72.38","72.38","","0.03%"
"2025-3-24","72.36","72.36","72.36","72.36","","0.14%"
"2025-3-21","72.26","72.26","72.26","72.26","","0.04%"
"2025-3-20","72.23","72.23","72.23","72.23","","0.71%"
"2025-3-19","71.72","71.72","71.72","71.72","","0.21%"
"2025-3-18","71.57","71.57","71.57","71.57","","-0.21%"
"2025-3-17","71.72","71.72","71.72","71.72","","0.46%"
"2025-3-14","71.39","71.39","71.39","71.39","","0.61%"
"2025-3-13","70.96","70.96","70.96","70.96","","-0.67%"
"2025-3-12","71.44","71.44","71.44","71.44","","0.88%"
"2025-3-11","70.82","70.82","70.82","70.82","","0.37%"
"2025-3-10","70.56","70.56","70.56","70.56","","-0.75%"
"2025-3-7","71.09","71.09","71.09","71.09","","0.94%"
"2025-3-6","70.43","70.43","70.43","70.43","","0.56%"
"2025-3-5","70.04","70.04","70.04","70.04","","-1.57%"
"2025-3-4","71.16","71.16","71.16","71.16","","-1.60%"
"2025-3-3","72.32","72.32","72.32","72.32","","-7.19%"
"2025-2-28","77.92","77.92","77.92","77.92","","0.07%"
"2025-2-27","77.87","77.87","77.87","77.87","","0.15%"
"2025-2-26","77.75","77.75","77.75","77.75","","0.00%"
"2025-2-25","77.75","77.75","77.75","77.75","","-0.34%"
"2025-2-24","78.01","78.01","78.01","78.01","","0.09%"
"2025-2-21","77.94","77.94","77.94","77.94","","-0.77%"
"2025-2-20","78.54","78.54","78.54","78.54","","0.20%"
"2025-2-19","78.39","78.39","78.39","78.39","","0.31%"
"2025-2-18","78.14","78.14","78.14","78.14","","0.65%"
"2025-2-14","77.64","77.64","77.64","77.64","","-0.05%"
"2025-2-13","77.68","77.68","77.68","77.68","","-0.41%"
"2025-2-12","78.00","78.00","78.00","78.00","","-1.27%"
"2025-2-11","79.00","79.00","79.00","79.00","","0.84%"
"2025-2-10","78.34","78.34","78.34","78.34","","0.97%"
"2025-2-7","77.59","77.59","77.59","77.59","","0.72%"
"2025-2-6","77.04","77.04","77.04","77.04","","-0.16%"
"2025-2-5","77.16","77.16","77.16","77.16","","-1.50%"
"2025-2-4","78.34","78.34","78.34","78.34","","0.36%"
"2025-2-3","78.06","78.06","78.06","78.06","","-2.93%"
"2025-1-31","80.41","80.41","80.41","80.41","","-0.16%"
"2025-1-30","80.54","80.54","80.54","80.54","","0.00%"
"2025-1-29","80.54","80.54","80.54","80.54","","0.06%"
"2025-1-28","80.49","80.49","80.49","80.49","","0.06%"
"2025-1-27","80.44","80.44","80.44","80.44","","-0.27%"
"2025-1-24","80.65","80.65","80.65","80.65","","0.09%"
"2025-1-23","80.58","80.58","80.58","80.58","","-0.04%"
"2025-1-22","80.61","80.61","80.61","80.61","","-0.22%"
"2025-1-21","80.79","80.80","80.80","80.80","","-0.13%"
"2025-1-17","80.90","80.90","80.90","80.90","","0.20%"
"2025-1-16","80.74","80.74","80.74","80.74","","-0.30%"
"2025-1-15","80.98","80.98","80.98","80.98","","1.86%"
"2025-1-14","79.50","79.50","79.50","79.50","","-0.71%"
"2025-1-13","80.07","80.07","80.07","80.07","","1.66%"
"2025-1-10","78.76","78.76","78.76","78.76","","2.57%"
"2025-1-9","76.78","76.78","76.78","76.78","","0.66%"
"2025-1-8","76.28","76.28","76.28","76.28","","-0.93%"
"2025-1-7","76.99","76.99","76.99","76.99","","0.62%"
"2025-1-6","76.51","76.51","76.51","76.51","","-0.21%"
"2025-1-3","76.67","76.67","76.67","76.67","","0.71%"
"2025-1-2","76.14","76.14","76.14","76.14","","3.96%"
"2024-12-31","73.23","73.23","73.23","73.23","","0.11%"
"2024-12-30","73.15","73.16","73.16","73.16","","0.13%"
"2024-12-27","73.06","73.06","73.06","73.06","","0.17%"
"2024-12-26","72.94","72.94","72.94","72.94","","-0.02%"
"2024-12-24","72.95","72.95","72.95","72.95","","0.29%"
"2024-12-23","72.74","72.73","72.73","72.73","","-0.07%"
"2024-12-20","72.79","72.79","72.79","72.79","","0.04%"
"2024-12-19","72.76","72.76","72.76","72.76","","-0.24%"
"2024-12-18","72.94","72.94","72.94","72.94","","0.12%"
"2024-12-17","72.85","72.85","72.85","72.85","","-0.38%"
"2024-12-16","73.13","73.13","73.13","73.13","","-0.38%"
"2024-12-13","73.41","73.41","73.41","73.41","","0.85%"
"2024-12-12","72.79","72.79","72.79","72.79","","-0.01%"
"2024-12-11","72.80","72.80","72.80","72.80","","1.19%"
"2024-12-10","71.94","71.94","71.94","71.94","","-0.03%"
"2024-12-9","71.96","71.96","71.96","71.96","","1.13%"
"2024-12-6","71.16","71.16","71.16","71.16","","-0.88%"
"2024-12-5","71.79","71.79","71.79","71.79","","-0.24%"
"2024-12-4","71.96","71.96","71.96","71.96","","-1.52%"
"2024-12-3","73.07","73.07","73.07","73.07","","2.41%"
"2024-12-2","71.35","71.35","71.35","71.35","","-1.74%"
"2024-11-29","72.62","72.62","72.62","72.62","","0.03%"
"2024-11-27","72.60","72.60","72.60","72.60","","0.00%"
"2024-11-26","72.60","72.60","72.60","72.60","","0.00%"
"2024-11-25","72.60","72.60","72.60","72.60","","-0.64%"
"2024-11-22","73.07","73.06","73.06","73.06","","0.32%"
"2024-11-21","72.83","72.83","72.83","72.83","","0.67%"
"2024-11-20","72.35","72.35","72.35","72.35","","-0.21%"
"2024-11-19","72.50","72.50","72.50","72.50","","-0.04%"
"2024-11-18","72.53","72.53","72.53","72.53","","1.36%"
"2024-11-15","71.56","71.56","71.56","71.56","","-1.01%"
"2024-11-14","72.28","72.28","72.28","72.28","","0.12%"
"2024-11-13","72.19","72.19","72.19","72.19","","0.39%"
"2024-11-12","71.91","71.91","71.91","71.91","","0.19%"
"2024-11-11","71.77","71.77","71.77","71.77","","-1.75%"
"2024-11-8","73.05","73.05","73.05","73.05","","-1.85%"
"2024-11-7","74.43","74.43","74.43","74.43","","0.79%"
"2024-11-6","73.85","73.85","73.85","73.85","","-0.84%"
"2024-11-5","74.48","74.48","74.48","74.48","","0.57%"
"2024-11-4","74.06","74.06","74.06","74.06","","2.84%"
"2024-11-1","72.01","72.01","72.01","72.01","","-3.91%"
"2024-10-31","74.94","74.94","74.94","74.94","","0.00%"
"2024-10-30","74.94","74.94","74.94","74.94","","0.10%"
"2024-10-29","74.87","74.87","74.87","74.87","","-0.03%"
"2024-10-28","74.89","74.89","74.89","74.89","","-0.76%"
"2024-10-25","75.46","75.46","75.46","75.46","","0.31%"
"2024-10-24","75.23","75.23","75.23","75.23","","-0.06%"
"2024-10-23","75.27","75.27","75.27","75.27","","-0.42%"
"2024-10-22","75.59","75.59","75.59","75.59","","0.61%"
"2024-10-21","75.13","75.13","75.13","75.13","","0.63%"
"2024-10-18","74.66","74.66","74.66","74.66","","-0.69%"
"2024-10-17","75.18","75.18","75.18","75.18","","0.02%"
"2024-10-16","75.16","75.16","75.16","75.16","","-0.12%"
"2024-10-15","75.25","75.25","75.25","75.25","","-2.16%"
"2024-10-14","76.92","76.92","76.92","76.92","","-1.06%"
"2024-10-11","77.74","77.74","77.74","77.74","","-0.29%"
"2024-10-10","77.96","77.96","77.96","77.96","","2.46%"
"2024-10-9","76.09","76.09","76.09","76.09","","-0.40%"
"2024-10-8","76.40","76.40","76.40","76.40","","-3.19%"
"2024-10-7","78.92","78.92","78.92","78.92","","2.80%"
"2024-10-4","76.77","76.77","76.77","76.77","","0.13%"
"2024-10-3","76.67","76.67","76.67","76.67","","4.17%"
"2024-10-2","73.60","73.60","73.60","73.60","","0.55%"
"2024-10-1","73.20","73.20","73.20","73.20","","-0.43%"
"2024-9-30","73.51","73.51","73.51","73.51","","0.09%"
"2024-9-27","73.45","73.45","73.45","73.45","","0.15%"
"2024-9-26","73.34","73.34","73.34","73.34","","-0.28%"
"2024-9-25","73.54","73.55","73.55","73.55","","-0.38%"
"2024-9-24","73.82","73.83","73.83","73.83","","0.42%"
"2024-9-23","73.51","73.52","73.52","73.52","","-0.27%"
"2024-9-20","73.71","73.72","73.72","73.72","","-0.34%"
"2024-9-19","73.97","73.97","73.97","73.97","","0.61%"
"2024-9-18","73.52","73.52","73.52","73.52","","-0.11%"
"2024-9-17","73.60","73.60","73.60","73.60","","0.68%"
"2024-9-16","73.11","73.11","73.11","73.11","","0.64%"
"2024-9-13","72.64","72.64","72.64","72.64","","-0.02%"
"2024-9-12","72.65","72.66","72.66","72.66","","1.02%"
"2024-9-11","71.92","71.92","71.92","71.92","","1.45%"
"2024-9-10","70.89","70.89","70.89","70.89","","-2.46%"
"2024-9-9","72.68","72.68","72.68","72.68","","0.83%"
"2024-9-6","72.08","72.08","72.08","72.08","","-1.45%"
"2024-9-5","73.14","73.14","73.14","73.14","","0.10%"
"2024-9-4","73.07","73.07","73.07","73.07","","-0.71%"
"2024-9-3","73.59","73.59","73.59","73.59","","-5.16%"
"2024-8-30","77.60","77.60","77.60","77.60","","0.07%"
"2024-8-29","77.54","77.54","77.54","77.54","","0.01%"
"2024-8-28","77.53","77.53","77.53","77.53","","-0.10%"
"2024-8-27","77.61","77.61","77.61","77.61","","-0.51%"
"2024-8-26","78.00","78.00","78.00","78.00","","0.61%"
"2024-8-23","77.53","77.53","77.53","77.53","","0.52%"
"2024-8-22","77.13","77.13","77.13","77.13","","0.51%"
"2024-8-21","76.73","76.73","76.73","76.73","","-0.61%"
"2024-8-20","77.21","77.21","77.21","77.21","","-0.04%"
"2024-8-19","77.24","77.24","77.24","77.24","","-1.04%"
"2024-8-16","78.05","78.05","78.05","78.05","","-0.95%"
"2024-8-15","78.79","78.80","78.80","78.80","","1.16%"
"2024-8-14","77.89","77.89","77.89","77.89","","-0.67%"
"2024-8-13","78.42","78.42","78.42","78.42","","-1.57%"
"2024-8-12","79.66","79.66","79.66","79.66","","2.93%"
"2024-8-9","77.39","77.39","77.39","77.39","","-0.14%"
"2024-8-8","77.50","77.50","77.50","77.50","","0.74%"
"2024-8-7","76.93","76.94","76.94","76.94","","2.11%"
"2024-8-6","75.35","75.35","75.35","75.35","","0.09%"
"2024-8-5","75.28","75.28","75.28","75.28","","-1.33%"
"2024-8-2","76.30","76.30","76.30","76.30","","-2.97%"
